SchoolYear,DistrictName,StudentGroupType,StudentGroup,GradeLevel,TestAdministration,TestSubject,Suppression,Count of Students Expected to Test,Count of students expected to test including previously passed,CountMetStandard,PercentMetStandard,PercentLevel1,PercentLevel2,PercentLevel3,PercentLevel4,PercentMetTestedOnly,Percent No Score,Percent Participation
2022-23,Walla Walla Public Schools,Race,TwoorMoreRaces,05,SBAC,ELA,Cross Student Group - N<10,,,,47.1%,0.2941176470588,0.235294117647,0.3529411764705,0.1176470588235,0.4705882352941,0.0,1.0
2022-23,Walla Walla Public Schools,FRL,Low-Income,05,SBAC,Math,,263.0,263.0,62.0,23.6%,0.4410646387832,0.3155893536121,0.1102661596958,0.1254752851711,0.2375478927203,0.0076045627376,0.9923954372623
2022-23,Walla Walla Public Schools,Migrant,Non Migrant,05,SBAC,Math,Cross Student Group - N<10,,,,36.0%,0.3626666666666,0.2693333333333,0.136,0.224,0.3629032258064,0.008,0.992
2022-23,Walla Walla Public Schools,Military,Non Military Parent,06,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,FRL,Low-Income,06,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Race,TwoorMoreRaces,06,SBAC,ELA,,21.0,21.0,13.0,61.9%,0.1428571428571,0.1904761904761,0.2380952380952,0.3809523809523,0.65,0.047619047619,0.9523809523809
2022-23,Walla Walla Public Schools,Race,White,06,SBAC,ELA,,189.0,189.0,93.0,49.2%,0.2804232804232,0.2169312169312,0.2116402116402,0.2804232804232,0.4973262032085,0.010582010582,0.9894179894179
2022-23,Walla Walla Public Schools,FRL,Low-Income,06,SBAC,Math,,258.0,258.0,66.0,25.6%,0.4612403100775,0.2674418604651,0.1627906976744,0.0930232558139,0.259842519685,0.0155038759689,0.984496124031
2022-23,Walla Walla Public Schools,All,All Students,07,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,FRL,Non-Low Income,07,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,homeless,Homeless,07,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Military,Non Military Parent,07,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,s504,Non Section 504,07,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,ELL,Non-English Language Learners,07,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,FRL,Low-Income,07,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),07,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,All,All Students,07,SBAC,ELA,,374.0,374.0,165.0,44.1%,0.2941176470588,0.2326203208556,0.283422459893,0.1577540106951,0.4558011049723,0.0320855614973,0.9679144385026
2022-23,Walla Walla Public Schools,homeless,Non-Homeless,07,SBAC,ELA,Cross Student Group - Top/Bottom,,,,45.1%,0.2869080779944,0.2311977715877,0.2869080779944,0.1643454038997,0.4655172413793,0.0306406685236,0.9693593314763
2022-23,Walla Walla Public Schools,Race,Asian,07,SBAC,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,SWD,Students with Disabilities,07,SBAC,ELA,<5%,,,,<5%,,,,,,,
2022-23,Walla Walla Public Schools,ELL,Non-English Language Learners,07,SBAC,Math,Cross Student Group - Top/Bottom,,,,39.1%,0.3571428571428,0.223602484472,0.1583850931677,0.2329192546583,0.4025559105431,0.027950310559,0.9720496894409
2022-23,Walla Walla Public Schools,FRL,Low-Income,07,SBAC,Math,,266.0,266.0,56.0,21.1%,0.5263157894736,0.2330827067669,0.093984962406,0.1165413533834,0.2170542635658,0.0300751879699,0.96992481203
2022-23,Walla Walla Public Schools,homeless,Homeless,07,SBAC,Math,<20%,,,,<20%,,,,,,,
2022-23,Walla Walla Public Schools,Migrant,Migrant,07,SBAC,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,All,All Students,08,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,ELL,English Language Learners,08,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Gender,Female,08,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Gender,Male,08,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,homeless,Homeless,08,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Migrant,Non Migrant,08,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,ELL,English Language Learners,08,SBAC,ELA,<6%,,,,<6%,,,,,,,
2022-23,Walla Walla Public Schools,Foster,Non-Foster Care,08,SBAC,ELA,Cross Student Group - N<10,,,,45.6%,0.2767441860465,0.2255813953488,0.313953488372,0.1418604651162,0.4757281553398,0.0418604651162,0.9581395348837
2022-23,Walla Walla Public Schools,FRL,Non-Low Income,08,SBAC,ELA,,133.0,133.0,104.0,78.2%,0.0601503759398,0.1353383458646,0.4887218045112,0.2932330827067,0.8,0.0225563909774,0.9774436090225
2022-23,Walla Walla Public Schools,Military,Military Parent,08,SBAC,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Military,Non Military Parent,08,SBAC,ELA,Cross Student Group - N<10,,,,45.3%,0.2830188679245,0.2216981132075,0.3089622641509,0.1438679245283,0.4729064039408,0.0424528301886,0.9575471698113
2022-23,Walla Walla Public Schools,SWD,Students without Disabilities,08,SBAC,ELA,,353.0,353.0,190.0,53.8%,0.2039660056657,0.2294617563739,0.3654390934844,0.1728045325779,0.5539358600583,0.028328611898,0.9716713881019
2022-23,Walla Walla Public Schools,ELL,English Language Learners,08,SBAC,Math,<6%,,,,<6%,,,,,,,
2022-23,Walla Walla Public Schools,SWD,Students without Disabilities,08,SBAC,Math,Cross Student Group - Top/Bottom,,,,30.3%,0.4022662889518,0.2662889518413,0.1303116147308,0.1728045325779,0.3119533527696,0.028328611898,0.9716713881019
2022-23,Walla Walla Public Schools,s504,Non Section 504,10,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,FRL,Low-Income,10,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Military,Non Military Parent,10,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),10,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Gender,Gender X,10,SBAC,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Race,TwoorMoreRaces,10,SBAC,ELA,Cross Grade Level - N<10,,,,58.3%,0.0833333333333,0.3333333333333,0.1666666666666,0.4166666666666,0.5833333333333,0.0,1.0
2022-23,Walla Walla Public Schools,Race,White,10,SBAC,ELA,,236.0,236.0,140.0,59.3%,0.1822033898305,0.1652542372881,0.2754237288135,0.3177966101694,0.6306306306306,0.0593220338983,0.9406779661016
2022-23,Walla Walla Public Schools,Gender,Male,10,SBAC,Math,Cross Student Group - N<10,,,,25.8%,0.4331797235023,0.2350230414746,0.147465437788,0.110599078341,0.2786069651741,0.073732718894,0.9262672811059
2022-23,Walla Walla Public Schools,homeless,Homeless,10,SBAC,Math,<20%,,,,<20%,,,,,,,
2022-23,Walla Walla Public Schools,Migrant,Migrant,10,SBAC,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Military,Military Parent,10,SBAC,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Military,Non Military Parent,10,SBAC,Math,Cross Student Group - N<10,,,,24.1%,0.4561403508771,0.2587719298245,0.1469298245614,0.094298245614,0.2522935779816,0.0438596491228,0.9561403508771
2022-23,Walla Walla Public Schools,homeless,Homeless,All Grades,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Race,White,All Grades,AIM,ELA,<25%,,,,<25%,,,,,,,
2022-23,Walla Walla Public Schools,All,All Students,All Grades,AIM,Math,,34.0,34.0,11.0,32.4%,0.1470588235294,0.5294117647058,0.2941176470588,0.0294117647058,0.3235294117647,0.0,1.0
2022-23,Walla Walla Public Schools,ELL,English Language Learners,All Grades,AIM,Math,<30%,,,,<30%,,,,,,,
2022-23,Walla Walla Public Schools,FRL,Non-Low Income,All Grades,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,s504,Non Section 504,All Grades,AIM,Math,,34.0,34.0,11.0,32.4%,0.1470588235294,0.5294117647058,0.2941176470588,0.0294117647058,0.3235294117647,0.0,1.0
2022-23,Walla Walla Public Schools,ELL,English Language Learners,All Grades,SBAC,ELA,,426.0,426.0,34.0,8.0%,0.6901408450704,0.2042253521126,0.0798122065727,0.0,0.0819277108433,0.0258215962441,0.9741784037558
2022-23,Walla Walla Public Schools,homeless,Non-Homeless,All Grades,SBAC,ELA,,2692.0,2692.0,1196.0,44.4%,0.3146359583952,0.2161961367013,0.2496285289747,0.1946508172362,0.455619047619,0.0248885586924,0.9751114413075
2022-23,Walla Walla Public Schools,SWD,Students with Disabilities,All Grades,SBAC,ELA,,474.0,474.0,52.0,11.0%,0.6772151898734,0.1476793248945,0.0738396624472,0.0358649789029,0.1173814898419,0.0654008438818,0.9345991561181
2022-23,Walla Walla Public Schools,Gender,Gender X,All Grades,SBAC,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Race,American Indian/ Alaskan Native,All Grades,SBAC,Math,Cross Student Group - N<10,,,,40.0%,0.1,0.5,0.1,0.3,0.4,0.0,1.0
2022-23,Walla Walla Public Schools,Race,Black/ African American,All Grades,SBAC,Math,,32.0,32.0,6.0,18.8%,0.53125,0.21875,0.09375,0.09375,0.2,0.0625,0.9375
2022-23,Walla Walla Public Schools,Race,TwoorMoreRaces,All Grades,SBAC,Math,,115.0,115.0,34.0,29.6%,0.3478260869565,0.3043478260869,0.1304347826086,0.1652173913043,0.3119266055045,0.0521739130434,0.9478260869565
2022-23,Walla Walla Public Schools,s504,Non Section 504,All Grades,SBAC,Math,,2629.0,2629.0,899.0,34.2%,0.3929250665652,0.2384937238493,0.1677443895017,0.1742107265119,0.3513091051191,0.0266260935717,0.9733739064282
2022-23,Walla Walla Public Schools,Race,White,07,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Race,White,03,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,SWD,Students with Disabilities,03,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Gender,Male,03,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Gender,Female,03,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Race,White,03,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,FRL,Non-Low Income,03,SBAC,ELA,,115.0,115.0,84.0,73.0%,0.1217391304347,0.1304347826086,0.2347826086956,0.495652173913,0.7433628318584,0.0173913043478,0.9826086956521
2022-23,Walla Walla Public Schools,FRL,Low-Income,03,SBAC,ELA,,266.0,266.0,75.0,28.2%,0.484962406015,0.2105263157894,0.1804511278195,0.1015037593984,0.2884615384615,0.0225563909774,0.9774436090225
2022-23,Walla Walla Public Schools,s504,Section 504,03,SBAC,ELA,,12.0,12.0,6.0,50.0%,0.4166666666666,0.0,0.25,0.25,0.5454545454545,0.0833333333333,0.9166666666666
2022-23,Walla Walla Public Schools,SWD,Students with Disabilities,03,SBAC,ELA,,71.0,71.0,10.0,14.1%,0.7042253521126,0.1267605633802,0.0845070422535,0.056338028169,0.1449275362318,0.0281690140845,0.9718309859154
2022-23,Walla Walla Public Schools,Race,Asian,03,SBAC,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Race,TwoorMoreRaces,03,SBAC,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),03,SBAC,Math,,158.0,158.0,48.0,30.4%,0.4810126582278,0.2025316455696,0.2025316455696,0.1012658227848,0.3076923076923,0.0126582278481,0.9873417721518
2022-23,Walla Walla Public Schools,Race,White,03,SBAC,Math,,206.0,206.0,124.0,60.2%,0.2330097087378,0.1456310679611,0.2864077669902,0.3155339805825,0.6138613861386,0.0194174757281,0.9805825242718
2022-23,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),04,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,All,All Students,04,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Gender,Female,04,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Race,TwoorMoreRaces,04,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Race,White,04,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,s504,Non Section 504,04,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Military,Non Military Parent,04,SBAC,ELA,Cross Student Group - N<10,,,,36.9%,0.4102564102564,0.2102564102564,0.1871794871794,0.1820512820512,0.3730569948186,0.0102564102564,0.9897435897435
2022-23,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),04,SBAC,ELA,,169.0,169.0,32.0,18.9%,0.5680473372781,0.2307692307692,0.1242603550295,0.0650887573964,0.191616766467,0.0118343195266,0.9881656804733
2022-23,Walla Walla Public Schools,Foster,Foster Care,04,SBAC,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),05,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Gender,Female,05,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Race,White,05,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,s504,Non Section 504,05,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,ELL,Non-English Language Learners,05,SBAC,ELA,,318.0,318.0,153.0,48.1%,0.2955974842767,0.2201257861635,0.251572327044,0.2295597484276,0.4826498422712,0.003144654088,0.9968553459119
2022-23,Walla Walla Public Schools,Military,Non Military Parent,05,SBAC,ELA,Cross Student Group - N<10,,,,41.6%,0.3626666666666,0.2186666666666,0.224,0.192,0.4171122994652,0.0026666666666,0.9973333333333
2022-23,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),05,SBAC,ELA,,180.0,180.0,53.0,29.4%,0.4611111111111,0.2444444444444,0.1833333333333,0.1111111111111,0.2944444444444,0.0,1.0
2022-23,Walla Walla Public Schools,Foster,Foster Care,05,SBAC,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,SWD,Students without Disabilities,05,SBAC,Math,,315.0,315.0,129.0,41.0%,0.2857142857142,0.2984126984126,0.1587301587301,0.2507936507936,0.4121405750798,0.0063492063492,0.9936507936507
2022-23,Walla Walla Public Schools,Military,Non Military Parent,06,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,All,All Students,06,SBAC,ELA,,373.0,373.0,146.0,39.1%,0.3431635388739,0.2493297587131,0.2144772117962,0.1769436997319,0.3978201634877,0.0160857908847,0.9839142091152
2022-23,Walla Walla Public Schools,SWD,Students with Disabilities,06,SBAC,ELA,,64.0,64.0,7.0,10.9%,0.734375,0.109375,0.0625,0.046875,0.1147540983606,0.046875,0.953125
2022-23,Walla Walla Public Schools,Foster,Non-Foster Care,06,SBAC,Math,,373.0,373.0,127.0,34.0%,0.3753351206434,0.2654155495978,0.1742627345844,0.166219839142,0.3469945355191,0.0187667560321,0.9812332439678
2022-23,Walla Walla Public Schools,homeless,Homeless,06,SBAC,Math,<25%,,,,<25%,,,,,,,
2022-23,Walla Walla Public Schools,SWD,Students without Disabilities,06,SBAC,Math,,309.0,309.0,121.0,39.2%,0.3042071197411,0.2912621359223,0.2006472491909,0.1909385113268,0.3967213114754,0.0129449838187,0.9870550161812
2022-23,Walla Walla Public Schools,Foster,Non-Foster Care,07,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Gender,Female,07,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Military,Non Military Parent,07,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Migrant,Migrant,07,SBAC,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Military,Military Parent,07,SBAC,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Race,White,07,SBAC,ELA,,188.0,188.0,106.0,56.4%,0.1968085106382,0.1914893617021,0.3297872340425,0.2340425531914,0.5921787709497,0.0478723404255,0.9521276595744
2022-23,Walla Walla Public Schools,Race,Asian,07,SBAC,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,SWD,Students without Disabilities,07,SBAC,Math,,315.0,315.0,122.0,38.7%,0.3492063492063,0.2412698412698,0.1523809523809,0.2349206349206,0.3961038961038,0.0222222222222,0.9777777777777
2022-23,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),08,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,All,All Students,08,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Foster,Non-Foster Care,08,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,SWD,Students with Disabilities,08,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,homeless,Non-Homeless,08,SBAC,ELA,Cross Student Group - Top/Bottom,,,,46.7%,0.267942583732,0.2272727272727,0.3205741626794,0.145933014354,0.4850746268656,0.0382775119617,0.9617224880382
2022-23,Walla Walla Public Schools,Race,American Indian/ Alaskan Native,08,SBAC,ELA,No Students,,,,No Students,,,,,,,
2022-23,Walla Walla Public Schools,Race,Asian,08,SBAC,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Race,TwoorMoreRaces,08,SBAC,ELA,Cross Student Group - N<10,,,,36.4%,0.4090909090909,0.1363636363636,0.2272727272727,0.1363636363636,0.4,0.090909090909,0.9090909090909
2022-23,Walla Walla Public Schools,Foster,Foster Care,08,SBAC,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,homeless,Non-Homeless,10,AIM,ELA,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Gender,Male,10,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Race,White,10,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),10,SBAC,ELA,,194.0,194.0,81.0,41.8%,0.2835051546391,0.2577319587628,0.3195876288659,0.0979381443298,0.4354838709677,0.041237113402,0.9587628865979
2022-23,Walla Walla Public Schools,Foster,Non-Foster Care,10,SBAC,Math,Cross Student Group - N<10,,,,24.5%,0.4485776805251,0.2603938730853,0.1487964989059,0.0962800875273,0.2568807339449,0.0459518599562,0.9540481400437
2022-23,Walla Walla Public Schools,SWD,Students without Disabilities,10,SBAC,Math,Cross Student Group - Top/Bottom,,,,28.0%,0.4096692111959,0.2824427480916,0.1704834605597,0.1094147582697,0.2879581151832,0.0279898218829,0.972010178117
2022-23,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),All Grades,AIM,ELA,,21.0,21.0,4.0,19.0%,0.3809523809523,0.4285714285714,0.1904761904761,0.0,0.1904761904761,0.0,1.0
2022-23,Walla Walla Public Schools,s504,Non Section 504,All Grades,AIM,ELA,,34.0,34.0,6.0,17.6%,0.2941176470588,0.5294117647058,0.1764705882352,0.0,0.1764705882352,0.0,1.0
2022-23,Walla Walla Public Schools,Military,Non Military Parent,All Grades,AIM,Math,,34.0,34.0,11.0,32.4%,0.1470588235294,0.5294117647058,0.2941176470588,0.0294117647058,0.3235294117647,0.0,1.0
2022-23,Walla Walla Public Schools,Race,TwoorMoreRaces,All Grades,AIM,Math,N<10,,,,N<10,,,,,,,
2022-23,Walla Walla Public Schools,Race,White,All Grades,AIM,Math,Cross Student Group - N<10,,,,50.0%,0.1666666666666,0.3333333333333,0.5,0.0,0.5,0.0,1.0
2022-23,Walla Walla Public Schools,SWD,Students with Disabilities,All Grades,AIM,Math,,34.0,34.0,11.0,32.4%,0.1470588235294,0.5294117647058,0.2941176470588,0.0294117647058,0.3235294117647,0.0,1.0
2022-23,Walla Walla Public Schools,Foster,Foster Care,All Grades,SBAC,ELA,<25%,,,,<25%,,,,,,,
2022-23,Walla Walla Public Schools,homeless,Homeless,All Grades,SBAC,ELA,,104.0,104.0,17.0,16.3%,0.5288461538461,0.2596153846153,0.1538461538461,0.0096153846153,0.1717171717171,0.0480769230769,0.951923076923
2022-23,Walla Walla Public Schools,Race,American Indian/ Alaskan Native,All Grades,SBAC,ELA,Cross Student Group - N<10,,,,60.0%,0.2,0.2,0.2,0.4,0.6,0.0,1.0
2022-23,Walla Walla Public Schools,Race,Black/ African American,All Grades,SBAC,ELA,,32.0,32.0,13.0,40.6%,0.375,0.1875,0.28125,0.125,0.4193548387096,0.03125,0.96875
2022-23,Walla Walla Public Schools,FRL,Non-Low Income,All Grades,SBAC,Math,,854.0,854.0,498.0,58.3%,0.1697892271662,0.2236533957845,0.2365339578454,0.3466042154566,0.5971223021582,0.023419203747,0.9765807962529
2022-23,Walla Walla Public Schools,homeless,Non-Homeless,All Grades,SBAC,Math,,2694.0,2694.0,938.0,34.8%,0.3867854491462,0.2397921306607,0.1703786191536,0.1778025241276,0.3571972581873,0.0252412769116,0.9747587230883
2022-23,Walla Walla Public Schools,Race,Asian,All Grades,SBAC,Math,,38.0,38.0,21.0,55.3%,0.2105263157894,0.2105263157894,0.2631578947368,0.2894736842105,0.5675675675675,0.0263157894736,0.9736842105263
2022-23,Walla Walla Public Schools,SWD,Students without Disabilities,All Grades,SBAC,Math,,2324.0,2324.0,905.0,38.9%,0.3296041308089,0.262908777969,0.1910499139414,0.1983648881239,0.3965819456617,0.0180722891566,0.9819277108433
