SchoolYear,DistrictName,StudentGroupType,StudentGroup,GradeLevel,TestAdministration,TestSubject,Count of Students Expected to Test,PercentLevel1,PercentLevel2,PercentLevel3,PercentLevel4,PercentParticipation
2018-19,Walla Walla Public Schools,homeless,Non-Homeless,07,SBAC,ELA,364.0,0.2170329670329,0.2527472527472,0.3351648351648,0.1813186813186,0.9862637362637
2018-19,Walla Walla Public Schools,Migrant,Migrant,07,SBAC,ELA,,,,,,
2018-19,Walla Walla Public Schools,Migrant,Non Migrant,07,SBAC,ELA,,0.2183288409703,0.2506738544474,0.3396226415094,0.1752021563342,0.9838274932614
2018-19,Walla Walla Public Schools,Military,Military Parent,07,SBAC,ELA,,,,,,
2018-19,Walla Walla Public Schools,FRL,Non-Low Income,08,AIM,ELA,,,,,,
2018-19,Walla Walla Public Schools,Military,Non Military Parent,07,SBAC,ELA,,0.2255434782608,0.25,0.3315217391304,0.1766304347826,0.9836956521739
2018-19,Walla Walla Public Schools,Race,Asian,07,SBAC,ELA,,,,,,
2018-19,Walla Walla Public Schools,Race,TwoorMoreRaces,07,SBAC,ELA,,0.2,0.2,0.2,0.3333333333333,0.9333333333333
2018-19,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),07,SBAC,ELA,159.0,0.3333333333333,0.3522012578616,0.2264150943396,0.0817610062893,0.9937106918238
2018-19,Walla Walla Public Schools,s504,Section 504,07,SBAC,ELA,19.0,0.3157894736842,0.2631578947368,0.3684210526315,0.0526315789473,1.0
2018-19,Walla Walla Public Schools,ELL,English Language Learners,07,SBAC,Math,,,,,,
2018-19,Walla Walla Public Schools,Foster,Foster Care,07,SBAC,Math,,,,,,
2018-19,Walla Walla Public Schools,Foster,Non-Foster Care,07,SBAC,Math,,0.3091397849462,0.266129032258,0.2231182795698,0.1881720430107,0.9865591397849
2018-19,Walla Walla Public Schools,FRL,Non-Low Income,07,SBAC,Math,159.0,0.1194968553459,0.2075471698113,0.3333333333333,0.3333333333333,0.9937106918238
2018-19,Walla Walla Public Schools,Gender,Male,07,SBAC,Math,213.0,0.3427230046948,0.262910798122,0.1971830985915,0.18779342723,0.9906103286384
2018-19,Walla Walla Public Schools,homeless,Homeless,07,SBAC,Math,,,,,,
2018-19,Walla Walla Public Schools,homeless,Non-Homeless,07,SBAC,Math,,0.2994505494505,0.271978021978,0.2252747252747,0.1923076923076,0.9890109890109
2018-19,Walla Walla Public Schools,Migrant,Non Migrant,07,SBAC,Math,,0.3045822102425,0.2722371967654,0.2210242587601,0.188679245283,0.9865229110512
2018-19,Walla Walla Public Schools,Military,Military Parent,07,SBAC,Math,,,,,,
2018-19,Walla Walla Public Schools,Race,Asian,07,SBAC,Math,,,,,,
2018-19,Walla Walla Public Schools,Race,TwoorMoreRaces,07,SBAC,Math,,0.4666666666666,0.0,0.3333333333333,0.1333333333333,0.9333333333333
2018-19,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),07,SBAC,Math,159.0,0.4779874213836,0.3018867924528,0.1572327044025,0.062893081761,1.0
2018-19,Walla Walla Public Schools,Race,White,07,SBAC,Math,193.0,0.160621761658,0.2746113989637,0.2694300518134,0.2746113989637,0.9792746113989
2018-19,Walla Walla Public Schools,s504,Section 504,07,SBAC,Math,19.0,0.3684210526315,0.3684210526315,0.1052631578947,0.1578947368421,1.0
2018-19,Walla Walla Public Schools,SWD,Students without Disabilities,07,SBAC,Math,,0.2575757575757,0.2757575757575,0.2454545454545,0.2121212121212,0.990909090909
2018-19,Walla Walla Public Schools,All,All Students,08,AIM,ELA,,,,,,
2018-19,Walla Walla Public Schools,ELL,Non-English Language Learners,08,AIM,ELA,,,,,,
2018-19,Walla Walla Public Schools,Gender,Female,08,AIM,ELA,,,,,,
2018-19,Walla Walla Public Schools,homeless,Non-Homeless,08,AIM,ELA,,,,,,
2018-19,Walla Walla Public Schools,Military,Non Military Parent,08,AIM,ELA,,,,,,
2018-19,Walla Walla Public Schools,Race,White,08,AIM,ELA,,,,,,
2018-19,Walla Walla Public Schools,s504,Non Section 504,08,AIM,ELA,,,,,,
2018-19,Walla Walla Public Schools,ELL,Non-English Language Learners,08,AIM,Math,,,,,,
2018-19,Walla Walla Public Schools,Foster,Non-Foster Care,08,AIM,Math,,,,,,
2018-19,Walla Walla Public Schools,homeless,Non-Homeless,08,AIM,Math,,,,,,
2018-19,Walla Walla Public Schools,Military,Non Military Parent,08,AIM,Math,,,,,,
2018-19,Walla Walla Public Schools,SWD,Students with Disabilities,08,AIM,Math,,,,,,
2018-19,Walla Walla Public Schools,ELL,English Language Learners,08,SBAC,ELA,60.0,0.5333333333333,0.3833333333333,0.0666666666666,0.0,0.9833333333333
2018-19,Walla Walla Public Schools,ELL,Non-English Language Learners,08,SBAC,ELA,382.0,0.1492146596858,0.2460732984293,0.371727748691,0.2172774869109,0.9842931937172
2018-19,Walla Walla Public Schools,Migrant,Migrant,08,SBAC,ELA,,,,,,
2018-19,Walla Walla Public Schools,Migrant,Non Migrant,08,SBAC,ELA,,0.1981566820276,0.2649769585253,0.3294930875576,0.1912442396313,0.9838709677419
2018-19,Walla Walla Public Schools,Military,Military Parent,08,SBAC,ELA,,,,,,
